image_id,healthy,multiple_diseases,rust,scab
Test_480,0.8284748,0.0019495635,0.11694718,0.05262843
Test_481,0.09701729,0.032841258,0.16524859,0.7048929
Test_482,0.21613075,0.024027267,0.7167972,0.04304476
Test_483,0.0019154813,0.0061958754,0.9646763,0.02721228
Test_484,0.00741925,0.016499145,0.94982934,0.026252303
Test_485,0.10141138,0.019266205,0.61853594,0.2607865
Test_486,0.15646203,0.040299173,0.51979184,0.283447
Test_487,0.17251945,0.016891921,0.05109106,0.7594976
Test_488,0.042447135,0.025613315,0.362939,0.56900054
Test_489,0.0648505,0.040657908,0.8178377,0.0766539
Test_490,0.24163334,0.035163872,0.47910678,0.24409598
Test_491,0.31966653,0.009330253,0.5687138,0.10228944
Test_492,0.09141289,0.018865231,0.7929867,0.09673515
Test_493,0.18505798,0.03283237,0.19363669,0.58847296
Test_494,0.14363709,0.08400445,0.42040497,0.35195348
Test_495,0.5926187,0.005582947,0.20961799,0.19218034
Test_496,0.030215671,0.036436953,0.32480708,0.6085403
Test_497,0.1463265,0.046296656,0.12995693,0.6774199
Test_498,0.13981093,0.05265607,0.68652904,0.12100392
Test_499,0.03937998,0.024683442,0.68020517,0.25573137
Test_500,0.6484672,0.047419507,0.09670484,0.2074085
Test_501,0.15157853,0.04826719,0.07923562,0.72091866
Test_502,0.07978979,0.030886693,0.09726684,0.79205674
Test_503,0.04383082,0.0018658653,0.023649927,0.9306534
Test_504,0.12885714,0.07875288,0.25895002,0.53343993
Test_505,0.28706998,0.05748579,0.47986856,0.17557572
Test_506,0.01848158,0.0058417013,0.8464148,0.12926196
Test_507,0.11425483,0.028448276,0.26381737,0.5934796
Test_508,0.0040223505,0.006687564,0.96665347,0.022636585
Test_509,0.25341797,0.017973416,0.42726308,0.3013455
Test_510,0.15419418,0.0116192205,0.052640602,0.78154606
Test_511,0.42040318,0.02715461,0.13983467,0.41260755
Test_512,0.017519712,0.12260309,0.49305737,0.36681986
Test_513,0.670573,0.0077504516,0.1279863,0.19369026
Test_514,0.042005472,0.010705132,0.876785,0.07050441
Test_515,0.25705808,0.054419518,0.29254416,0.39597818
Test_516,0.50668323,0.005147799,0.3559931,0.13217588
Test_517,0.7326975,0.012749639,0.20215417,0.05239876
Test_518,0.25294247,0.04643208,0.087563634,0.6130618
Test_519,0.1459238,0.024309015,0.7780903,0.05167686
Test_520,0.56178176,0.01094756,0.28521338,0.14205736
Test_521,0.3446298,0.041653465,0.5357161,0.07800063
Test_522,0.41940457,0.036284048,0.37447238,0.169839
Test_523,0.22463785,0.05585117,0.24942826,0.47008264
Test_524,0.16006328,0.0059103877,0.8142975,0.019728772
Test_525,0.03445003,0.095869556,0.66884637,0.20083404
Test_526,0.11014234,0.018141944,0.7604396,0.111276165
Test_527,0.25474367,0.088845946,0.3226475,0.33376285
Test_528,0.059651222,0.059607662,0.6143334,0.26640773
Test_529,0.15015122,0.011359122,0.49142414,0.3470656
Test_530,0.10866476,0.02152264,0.3544251,0.51538754
Test_531,0.2114949,0.010446176,0.26149616,0.5165628
Test_532,0.06375159,0.022889452,0.9005244,0.012834563
Test_533,0.69466513,0.053843006,0.0714719,0.18002005
Test_534,0.06317062,0.015818808,0.7926587,0.12835191
Test_535,0.67454076,0.010130745,0.15496688,0.16036163
Test_536,0.18785077,0.048656058,0.1447177,0.6187755
Test_537,0.08026373,0.054693792,0.7375233,0.12751913
Test_538,0.7532418,0.0056285523,0.1929686,0.048161015
Test_539,0.13100979,0.023024214,0.7784755,0.06749049
Test_540,0.016344562,0.01358162,0.007991943,0.96208185
Test_541,0.26299307,0.056927823,0.22396961,0.45610955
Test_542,0.049751487,0.050067365,0.83977,0.0604111
Test_543,0.037976556,0.14927979,0.6952125,0.117531195
Test_544,0.6074246,0.00664108,0.32543164,0.060502734
Test_545,0.08378782,0.07658181,0.6533934,0.18623698
Test_546,0.34741634,0.042198174,0.32511827,0.28526723
Test_547,0.011910951,0.08896245,0.43945548,0.4596711
Test_548,0.15215936,0.045483008,0.61516356,0.18719399
Test_549,0.59492695,0.029540075,0.13489473,0.24063821
Test_550,0.66144705,0.012088113,0.15430762,0.17215723
Test_551,0.087193705,0.024010707,0.7576225,0.13117321
Test_552,0.18226759,0.033658028,0.18370411,0.6003703
Test_553,0.07776318,0.034550264,0.10132992,0.7863566
Test_554,0.39866433,0.010095311,0.5299907,0.061249737
Test_555,0.15220347,0.06460304,0.2621521,0.5210414
Test_556,0.47155952,0.046474792,0.22964172,0.252324
Test_557,0.016371123,0.019136854,0.71723795,0.24725407
Test_558,0.68898493,0.028871547,0.21468723,0.06745637
Test_559,0.0175725,0.013571428,0.916525,0.052330963
Test_560,0.21710618,0.01596392,0.112657666,0.65427226
Test_561,0.48843867,0.025611771,0.40062785,0.08532164
Test_562,0.8496981,0.0017721662,0.020428374,0.1281013
Test_563,0.0041187396,0.051220577,0.68630874,0.25835195
Test_564,0.12815565,0.018391961,0.72817343,0.12527905
Test_565,0.1800119,0.01350671,0.4959037,0.31057772
Test_566,0.28871295,0.06954197,0.46219182,0.17955326
Test_567,0.039780475,0.006952502,0.04624846,0.90701854
Test_568,0.018473756,0.025157562,0.7444917,0.21187691
Test_569,0.54612076,0.059673503,0.1789162,0.21528956
Test_570,0.46374428,0.015608414,0.24233446,0.27831286
Test_571,0.49143156,0.016051112,0.25711396,0.2354034
Test_572,0.80982476,0.004481871,0.12024109,0.065452226
Test_573,0.03283971,0.0038898722,0.9414323,0.02183808
Test_574,0.025214257,0.047728833,0.54527056,0.38178635
Test_575,0.43704087,0.020291286,0.10631967,0.43634814
Test_576,0.115133435,0.021244025,0.23134196,0.6322806
Test_577,0.3836957,0.022019278,0.52470183,0.06958319
Test_578,0.010540617,0.004478927,0.021943731,0.96303666
Test_579,0.23287681,0.021875607,0.3976693,0.34757823
Test_580,0.15385939,0.013053323,0.6931973,0.13988991
Test_581,0.08268513,0.0032333143,0.8851491,0.028932448
Test_582,0.15839827,0.033676207,0.67931974,0.12860578
Test_583,0.37256023,0.014111306,0.08883177,0.5244967
Test_584,0.005996542,0.009581323,0.844983,0.1394392
Test_585,0.03972634,0.016039714,0.87717426,0.06705965
Test_586,0.02004421,0.0019113781,0.89999515,0.078049295
Test_587,0.03969083,0.02308687,0.0419688,0.89525354
Test_588,0.07680379,0.120556,0.1786903,0.62394994
Test_589,0.03332318,0.008837367,0.04782256,0.91001695
Test_590,0.11443596,0.0730212,0.62634224,0.18620057
Test_591,0.11768902,0.03045098,0.40959644,0.44226348
Test_592,0.020496473,0.10051151,0.8202578,0.058734212
Test_593,0.800858,0.005110272,0.1218859,0.072145745
Test_594,0.75615615,0.00313177,0.18415059,0.05656146
Test_595,0.16503778,0.031562176,0.22355556,0.5798445
Test_596,0.16621009,0.06403573,0.1655385,0.6042156
Test_597,0.65487427,0.014763315,0.2279423,0.10242011
Test_598,0.084794104,0.01718444,0.78973925,0.1082822
Test_599,0.040118914,0.01518895,0.7687937,0.17589839
Test_600,0.19660132,0.03338849,0.3886354,0.3813748
Test_601,0.10814778,0.01263048,0.736871,0.14235072
Test_602,0.072468385,0.020344414,0.033925015,0.87326217
Test_603,0.54437506,0.009977825,0.3442696,0.10137759
Test_604,0.038245413,0.01944234,0.7980807,0.14423147
Test_605,0.1041166,0.027125755,0.6946227,0.17413495
Test_606,0.14085162,0.0027522594,0.6380341,0.21836206
Test_607,0.22033437,0.10045604,0.33943465,0.33977497
Test_608,0.015460474,0.034243096,0.7833882,0.16690826
Test_609,0.71948457,0.004550004,0.19892116,0.07704428
Test_610,0.08729763,0.012864121,0.7086852,0.19115295
Test_611,0.1547221,0.032525793,0.20554695,0.6072052
Test_612,0.16266024,0.020586682,0.75141406,0.06533895
Test_613,0.34586355,0.01921507,0.16605687,0.46886456
Test_614,0.19221093,0.03150353,0.06388682,0.71239877
Test_615,0.41051412,0.034883033,0.40301865,0.15158424
Test_616,0.014463485,0.01796519,0.05898508,0.90858626
Test_617,0.12757796,0.03377507,0.2339963,0.6046507
Test_618,0.32952735,0.020946179,0.081918195,0.56760824
Test_619,0.08004055,0.0037639423,0.686385,0.22981054
Test_620,0.011822771,0.002432902,0.94135076,0.044393614
Test_621,0.06699527,0.11167906,0.21498115,0.60634446
Test_622,0.0041449955,0.0084106205,0.9101012,0.07734327
Test_623,0.05595354,0.039430276,0.7499968,0.15461946
Test_624,0.3805841,0.03005378,0.3071542,0.28220782
Test_625,0.27621043,0.004327585,0.48578295,0.23367904
Test_626,0.05760719,0.02290467,0.15312895,0.7663592
Test_627,0.018164197,0.00647526,0.96340334,0.011957273
Test_628,0.08423153,0.05923832,0.10905964,0.7474705
Test_629,0.107779585,0.00744373,0.7704456,0.11433102
Test_630,0.5785102,0.011810801,0.24604245,0.16363655
Test_631,0.0053471965,0.04111841,0.2991521,0.6543823
Test_632,0.11307605,0.020339679,0.06798531,0.79859895
Test_633,0.5778316,0.016540464,0.3160589,0.08956908
Test_634,0.0724309,0.09323356,0.3170205,0.517315
Test_635,0.10441965,0.07494956,0.25250894,0.56812185
Test_636,0.06387167,0.0023576848,0.080683574,0.85308707
Test_637,0.15779783,0.008887722,0.051022537,0.7822919
Test_638,0.7436808,0.014956562,0.09130521,0.15005746
Test_639,0.453852,0.008910757,0.18741766,0.34981954
Test_640,0.023349473,0.030644923,0.821456,0.12454961
Test_641,0.15934475,0.011282353,0.64442044,0.18495244
Test_642,0.15598625,0.04100753,0.72737753,0.07562873
Test_643,0.0036810215,0.0044810055,0.98446184,0.0073761474
Test_644,0.25968188,0.015052901,0.6437251,0.08154002
Test_645,0.43257046,0.01676803,0.24313976,0.3075218
Test_646,0.03275077,0.021814939,0.5439591,0.40147528
Test_647,0.5703604,0.043653995,0.22062373,0.16536182
Test_648,0.0015905689,0.0069219405,0.9162167,0.07527076
Test_649,0.3351875,0.020962473,0.2654922,0.3783579
Test_650,0.08585906,0.022015765,0.43986404,0.45226118
Test_651,0.81348884,0.005058394,0.1298865,0.051566325
Test_652,0.11296644,0.15500467,0.5426212,0.18940762
Test_653,0.2604223,0.0100024175,0.64278895,0.08678627
Test_654,0.51960254,0.0063350033,0.06899316,0.40506932
Test_655,0.24312228,0.027995056,0.44535702,0.28352562
Test_656,0.009368432,0.016644074,0.9363064,0.037681006
Test_657,0.09517033,0.018005589,0.8183741,0.06844996
Test_658,0.2514687,0.026519869,0.4433442,0.27866715
Test_659,0.25461546,0.03005858,0.54158324,0.1737427
Test_660,0.028878862,0.004101974,0.9409592,0.026059955
Test_661,0.094417155,0.0095886225,0.57203156,0.32396266
Test_662,0.004799845,0.011322197,0.91863906,0.06523896
Test_663,0.4193697,0.049820587,0.4443284,0.086481296
Test_664,0.1142057,0.019314557,0.033330545,0.83314925
Test_665,0.37687865,0.028024277,0.17249043,0.42260662
Test_666,0.31219015,0.016370479,0.24878146,0.42265785
Test_667,0.030315816,0.04904888,0.6101447,0.31049064
Test_668,0.040323544,0.010366497,0.8881296,0.0611804
Test_669,0.009245337,0.04182972,0.66838306,0.28054184
Test_670,0.040490955,0.018652707,0.87878174,0.062074613
Test_671,0.1964326,0.007259072,0.54744995,0.24885838
Test_672,0.021411972,0.0022377046,0.022906087,0.9534442
Test_673,0.18205442,0.012961246,0.6007872,0.20419711
Test_674,0.23218837,0.036084216,0.27513263,0.45659485
Test_675,0.036416855,0.081122704,0.49717274,0.3852877
Test_676,0.23862743,0.032545824,0.076650724,0.65217596
Test_677,0.38693976,0.039244045,0.2082471,0.36556908
Test_678,0.07140763,0.0036848919,0.8783622,0.046545308
Test_679,0.48547468,0.0137983365,0.16014205,0.34058505
Test_680,0.034272093,0.015354494,0.09059001,0.8597835
Test_681,0.043433458,0.0065714787,0.019378234,0.93061686
Test_682,0.036757883,0.03497408,0.7912499,0.13701817
Test_683,0.004260671,0.010470189,0.9736486,0.011620531
Test_684,0.13107333,0.070160225,0.5701038,0.2286626
Test_685,0.10261267,0.03893217,0.5531478,0.30530745
Test_686,0.0815827,0.029619986,0.2105801,0.6782172
Test_687,0.008300494,0.057823427,0.78066486,0.15321118
Test_688,0.02410727,0.11206859,0.27242205,0.59140205
Test_689,0.7832368,0.005887826,0.1540088,0.056866545
Test_690,0.03017038,0.03491401,0.8643975,0.070518054
Test_691,0.1244059,0.013626934,0.7987594,0.06320777
Test_692,0.06587059,0.038350012,0.48254648,0.41323298
Test_693,0.6647355,0.005641569,0.0659686,0.26365435
Test_694,0.02768096,0.024177078,0.18385305,0.7642889
Test_695,0.12713097,0.04109055,0.20585777,0.6259207
Test_696,0.0206254,0.10247256,0.47065657,0.40624547
Test_697,0.12566137,0.033164024,0.27746484,0.5637097
Test_698,0.32409072,0.023373986,0.34318858,0.30934674
Test_699,0.59506834,0.027754534,0.22637619,0.15080099
Test_700,0.048602253,0.018850729,0.0886359,0.8439111
Test_701,0.14631909,0.05632825,0.5651658,0.23218676
Test_702,0.41028562,0.0548866,0.23093587,0.3038919
Test_703,0.09065611,0.036181048,0.83310986,0.040052973
Test_704,0.2763176,0.106718905,0.13489138,0.48207214
Test_705,0.040968325,0.030525753,0.68197525,0.24653067
Test_706,0.4960261,0.040015317,0.19941701,0.26454157
Test_707,0.012767074,0.019650858,0.68335336,0.2842287
Test_708,0.07675063,0.008711843,0.012534559,0.902003
Test_709,0.040334575,0.05091341,0.8610886,0.047663487
Test_710,0.013688204,0.020436205,0.37862885,0.5872467
Test_711,0.7098647,0.016244702,0.08294295,0.19094762
Test_712,0.10803592,0.020852977,0.069934346,0.8011767
Test_713,0.14302759,0.06077129,0.083000146,0.713201
Test_714,0.52741414,0.015492718,0.310315,0.14677817
Test_715,0.07916235,0.017641312,0.4776249,0.4255714
Test_716,0.10331471,0.0048059975,0.011774852,0.8801044
Test_717,0.14083841,0.002941422,0.84705245,0.009167638
Test_718,0.033726163,0.030670015,0.018991638,0.91661215
Test_719,0.052841183,0.055941902,0.450742,0.44047493
Test_720,0.19375211,0.027262647,0.19747716,0.58150804
Test_721,0.020338796,0.009564287,0.11009388,0.86000305
Test_722,0.03350991,0.01238425,0.44126692,0.5128389
Test_723,0.062369753,0.077387735,0.22191542,0.63832706
Test_724,0.55688816,0.004258541,0.40987995,0.028973326
Test_725,0.14191663,0.013055947,0.7844374,0.06059001
Test_726,0.03346633,0.045780875,0.80180806,0.118944794
Test_727,0.3608509,0.022910211,0.19955078,0.41668808
Test_728,0.3109886,0.053389993,0.14422253,0.49139887
Test_729,0.07910947,0.03975041,0.36002246,0.5211176
Test_730,0.03605145,0.09440928,0.18424842,0.6852908
Test_731,0.01860935,0.024677387,0.84660184,0.11011139
Test_732,0.15714368,0.017282736,0.12308757,0.702486
Test_733,0.74844,0.015049509,0.13914189,0.097368546
Test_734,0.075693734,0.01662093,0.80743486,0.10025048
Test_735,0.9348408,0.0026019209,0.039783604,0.022773707
Test_736,0.036213435,0.03012142,0.75801975,0.17564543
Test_737,0.120176904,0.028562557,0.5079249,0.34333557
Test_738,0.15001953,0.03639612,0.0752341,0.7383502
Test_739,0.28748342,0.051947456,0.29584712,0.364722
Test_740,0.32841885,0.023131598,0.21738802,0.4310615
Test_741,0.056500115,0.023988722,0.66977084,0.24974029
Test_742,0.65601146,0.007449374,0.15682097,0.17971826
Test_743,0.018192979,0.058173254,0.72383773,0.19979605
Test_744,0.016329318,0.021702373,0.60938454,0.35258383
Test_745,0.039322894,0.028331114,0.062656,0.86969
Test_746,0.02193436,0.027195439,0.8012967,0.14957343
Test_747,0.22653486,0.025411474,0.16757832,0.5804754
Test_748,0.34676662,0.037727304,0.17576921,0.43973693
Test_749,0.5377147,0.0042186854,0.0899914,0.36807513
Test_750,0.38147882,0.00618808,0.37740153,0.23493156
Test_751,0.05916675,0.037044235,0.49113613,0.4126529
Test_752,0.168402,0.019656062,0.047452472,0.7644894
Test_753,0.22845784,0.02505142,0.1110882,0.6354026
Test_754,0.08355854,0.030132037,0.38442132,0.5018881
Test_755,0.87723815,0.011446973,0.06775812,0.043556787
Test_756,0.031462736,0.020293625,0.696563,0.25168067
Test_757,0.04225102,0.043930348,0.2707173,0.6431014
Test_758,0.31717828,0.04757448,0.5083777,0.12686959
Test_759,0.287541,0.04105354,0.41415018,0.25725523
Test_760,0.6569368,0.0056413906,0.108508244,0.22891359
Test_761,0.015236197,0.020803204,0.5787356,0.38522497
Test_762,0.1413109,0.010230602,0.15406255,0.69439596
Test_763,0.041646548,0.011780911,0.06675308,0.87981945
Test_764,0.8256261,0.0026596296,0.13098761,0.040726654
Test_765,0.072747305,0.05019185,0.18833256,0.6887283
Test_766,0.04930907,0.012753307,0.5732211,0.3647165
Test_767,0.078530416,0.058313813,0.67687106,0.18628465
Test_768,0.0085336985,0.019921226,0.74923503,0.22230996
Test_769,0.03323796,0.104627185,0.24311367,0.6190211
Test_770,0.54866946,0.038601287,0.13811295,0.27461636
Test_771,0.035716977,0.07900803,0.5722718,0.31300315
Test_772,0.046143763,0.096660346,0.4836593,0.37353656
Test_773,0.0730055,0.013937714,0.76419955,0.1488572
Test_774,0.035813265,0.00957495,0.051585503,0.9030262
Test_775,0.20704632,0.021163737,0.057989653,0.71380025
Test_776,0.0894469,0.029614586,0.11330724,0.7676313
Test_777,0.21612696,0.011647489,0.2630862,0.5091393
Test_778,0.10366017,0.0778903,0.5649898,0.25345975
Test_779,0.089776374,0.049153235,0.5317347,0.32933563
Test_780,0.44050148,0.022903588,0.3585106,0.17808437
Test_781,0.12271011,0.024580903,0.37025255,0.4824564
Test_782,0.16854812,0.064576805,0.6368604,0.13001463
Test_783,0.1355558,0.035264548,0.819748,0.009431701
Test_784,0.027695777,0.0031855267,0.7525128,0.21660595
Test_785,0.12141853,0.012392201,0.65789515,0.20829417
Test_786,0.12389208,0.025588205,0.055168863,0.7953508
Test_787,0.1282852,0.016003992,0.051196065,0.80451477
Test_788,0.5250226,0.02726396,0.31982994,0.12788352
Test_789,0.44822624,0.02051019,0.3448741,0.18638942
Test_790,0.23132305,0.06391094,0.5209016,0.1838644
Test_791,0.6840855,0.018071469,0.22228463,0.0755584
Test_792,0.66290754,0.027522167,0.16222937,0.14734095
Test_793,0.29407743,0.02545076,0.07418923,0.60628265
Test_794,0.12948015,0.104096495,0.2553615,0.51106185
Test_795,0.032584134,0.014206197,0.83437824,0.11883141
Test_796,0.08479934,0.013650777,0.79066706,0.110882826
Test_797,0.16371103,0.07511427,0.5849433,0.1762314
Test_798,0.026144689,0.00077379035,0.96406233,0.009019172
Test_799,0.039369233,0.07510737,0.29512766,0.59039575
Test_800,0.15902784,0.031708553,0.5350528,0.2742108
Test_801,0.018168954,0.016509747,0.21471448,0.7506068
Test_802,0.21154176,0.041774094,0.10247229,0.6442118
Test_803,0.03828486,0.007233883,0.8370654,0.117415845
Test_804,0.009587821,0.11655613,0.31909415,0.5547619
Test_805,0.07256746,0.17950164,0.48215377,0.2657771
Test_806,0.28835338,0.02748419,0.53796697,0.1461954
Test_807,0.19823848,0.0145528875,0.2841625,0.50304615
Test_808,0.031970467,0.006375584,0.80207455,0.15957937
Test_809,0.003961263,0.0028874592,0.96643096,0.0267203
Test_810,0.09662345,0.021996701,0.7524167,0.1289631
Test_811,0.42550352,0.018741233,0.32304183,0.23271331
Test_812,0.017427191,0.02121422,0.8975791,0.06377948
Test_813,0.28862366,0.01263672,0.120479114,0.5782604
Test_814,0.2727718,0.012435072,0.60023856,0.114554554
Test_815,0.76937866,0.0149507485,0.11909901,0.0965716
Test_816,0.04464762,0.012441888,0.89098,0.051930457
Test_817,0.15416004,0.048129164,0.48306987,0.31464088
Test_818,0.28098303,0.023320641,0.57180685,0.12388949
Test_819,0.12089651,0.010070941,0.1472319,0.7218006
Test_820,0.038112797,0.016245153,0.07970483,0.8659373
Test_821,0.024707455,0.028444968,0.78811663,0.15873091
Test_822,0.16347449,0.0027136658,0.7668787,0.06693308
Test_823,0.07730436,0.03047806,0.042960465,0.8492572
Test_824,0.47288492,0.034929994,0.32380372,0.16838129
Test_825,0.116153896,0.008700952,0.05539826,0.8197469
Test_826,0.016626447,0.002745531,0.94312954,0.037498467
Test_827,0.04771268,0.05689792,0.5966143,0.29877514
Test_828,0.032352325,0.034553446,0.07831406,0.85478014
Test_829,0.069403395,0.014448027,0.12832054,0.78782797
Test_830,0.19871534,0.06113066,0.2838718,0.4562821
Test_831,0.557634,0.071573034,0.22539805,0.14539498
Test_832,0.03508333,0.021045467,0.8186283,0.12524287
Test_833,0.10861575,0.009095819,0.189675,0.6926135
Test_834,0.23832874,0.0064172638,0.5850005,0.17025353
Test_835,0.025558956,0.036224913,0.80537903,0.1328371
Test_836,0.06853543,0.025370479,0.7408838,0.16521025
Test_837,0.38613984,0.030475229,0.40629512,0.17708978
Test_838,0.2995118,0.0060338452,0.48454607,0.2099083
Test_839,0.53226537,0.02919705,0.22913133,0.20940624
Test_840,0.10449015,0.036247592,0.53653747,0.3227248
Test_841,0.681026,0.01091752,0.08263209,0.22542435
Test_842,0.045719493,0.014563474,0.05338138,0.8863357
Test_843,0.2918808,0.046003174,0.39710465,0.2650114
Test_844,0.026381388,0.0027615526,0.95170134,0.01915579
Test_845,0.41031238,0.04603888,0.24927694,0.29437178
Test_846,0.061829112,0.0155819515,0.7389412,0.18364775
Test_847,0.14619435,0.060138807,0.052282855,0.741384
Test_848,0.85933816,0.0047372445,0.037108656,0.09881592
Test_849,0.007984156,0.0030280112,0.9816644,0.0073235016
Test_850,0.4211666,0.013284641,0.509324,0.05622473
Test_851,0.12298227,0.033285577,0.107466266,0.73626584
Test_852,0.0009540542,0.002917438,0.9821914,0.013937132
Test_853,0.044149384,0.021181703,0.7928657,0.14180325
Test_854,0.7314961,0.007211212,0.22855641,0.03273625
Test_855,0.3402478,0.02942428,0.29320848,0.3371194
Test_856,0.19126126,0.044302095,0.11832446,0.6461122
Test_857,0.36392662,0.026613202,0.5388731,0.07058712
Test_858,0.06335125,0.01728789,0.13800518,0.7813557
Test_859,0.29163793,0.016143793,0.13486491,0.5573534
Test_860,0.43238765,0.011481062,0.4983162,0.05781505
Test_861,0.17756592,0.014332058,0.66388357,0.14421852
Test_862,0.002097852,0.0050935894,0.96678895,0.026019597
Test_863,0.049186066,0.016503789,0.7929129,0.14139718
Test_864,0.00879559,0.023095258,0.894672,0.0734372
Test_865,0.00736283,0.0026315595,0.0146894725,0.9753161
Test_866,0.23065929,0.015180725,0.67129564,0.082864344
Test_867,0.41062102,0.08025198,0.40998697,0.099140115
Test_868,0.1977271,0.01144347,0.038876064,0.75195336
Test_869,0.010276376,0.05557379,0.028333707,0.9058161
Test_870,0.35140035,0.016116304,0.049730793,0.5827525
Test_871,0.5728711,0.003415583,0.24762641,0.1760869
Test_872,0.01239583,0.21542259,0.43317264,0.339009
Test_873,0.0767946,0.020617273,0.041384615,0.8612035
Test_874,0.06092351,0.038798653,0.47049358,0.4297843
Test_875,0.077122256,0.0054650544,0.8948379,0.022574827
Test_876,0.087971255,0.0031186657,0.40164736,0.5072627
Test_877,0.032802068,0.021580027,0.166465,0.7791529
Test_878,0.45588255,0.014758136,0.30725467,0.22210464
Test_879,0.01013588,0.00969188,0.8716402,0.10853206
Test_880,0.09309941,0.021267558,0.06835368,0.8172794
Test_881,0.038194396,0.0657837,0.3612182,0.5348037
Test_882,0.15155548,0.02283803,0.5789079,0.2466986
Test_883,0.21474496,0.02628963,0.48958203,0.26938346
Test_884,0.07708629,0.009512999,0.02215601,0.8912447
Test_885,0.09119378,0.027939731,0.18812089,0.69274557
Test_886,0.580899,0.008556833,0.2589272,0.15161696
Test_887,0.26909074,0.03661597,0.27524513,0.41904813
Test_888,0.043865442,0.027004369,0.672433,0.25669712
Test_889,0.2526303,0.0541196,0.6148263,0.078423776
Test_890,0.5715548,0.020623432,0.18530233,0.22251946
Test_891,0.78470665,0.0048833396,0.12221496,0.08819509
Test_892,0.017646873,0.007049763,0.91482943,0.060473926
Test_893,0.00638219,0.0077235596,0.93501836,0.050875884
Test_894,0.061489075,0.044714846,0.33092842,0.56286764
Test_895,0.78302443,0.0038503364,0.18283215,0.030293083
Test_896,0.30341807,0.025189277,0.5408874,0.13050525
Test_897,0.043062523,0.015293739,0.3001898,0.64145386
Test_898,0.71432483,0.017063674,0.10792299,0.16068849
Test_899,0.5824651,0.016913963,0.14528386,0.255337
Test_900,0.461679,0.01447042,0.09707369,0.42677686
Test_901,0.0035880473,0.003147568,0.98827225,0.0049921395
Test_902,0.14696747,0.019763622,0.7525157,0.08075321
Test_903,0.47267383,0.01497462,0.27224356,0.24010795
Test_904,0.07477277,0.023595395,0.6989874,0.20264442
Test_905,0.11724779,0.02345814,0.42439717,0.43489695
Test_906,0.10139201,0.010361894,0.012313765,0.87593234
Test_907,0.12633272,0.017344734,0.18391424,0.6724083
Test_908,0.32986128,0.0029062598,0.075905785,0.5913267
Test_909,0.09707659,0.026748579,0.110292986,0.76588184
Test_910,0.18437007,0.050581526,0.37192374,0.3931247
Test_911,0.2480121,0.048040386,0.42094755,0.28299996
Test_912,0.23604004,0.0116510345,0.643651,0.108657934
Test_913,0.36622077,0.013596978,0.18211414,0.4380681
Test_914,0.19529143,0.046825223,0.4898589,0.26802444
Test_915,0.84979004,0.004851581,0.10288036,0.042477995
Test_916,0.012001543,0.016321288,0.8255387,0.14613849
Test_917,0.02926561,0.0065233493,0.9028992,0.061311856
Test_918,0.020773217,0.005574943,0.0048899325,0.96876186
Test_919,0.0095430985,0.0076262774,0.9070596,0.07577097
Test_920,0.35050663,0.019400883,0.41669947,0.21339296
Test_921,0.10726814,0.043232556,0.33536917,0.5141301
Test_922,0.07779664,0.0346529,0.13927439,0.74827605
Test_923,0.016033245,0.004745334,0.027107162,0.9521142
Test_924,0.57303214,0.008986523,0.178794,0.23918733
Test_925,0.40005523,0.05593387,0.20378049,0.34023046
Test_926,0.54121995,0.0038950446,0.36182648,0.093058586
Test_927,0.23996133,0.18756151,0.30374348,0.26873368
Test_928,0.1003573,0.023282679,0.74124205,0.13511802
Test_929,0.010195688,0.0034871513,0.92156243,0.06475472
Test_930,0.3244496,0.01600413,0.118643805,0.5409025
Test_931,0.028407669,0.034193125,0.34437564,0.59302354
Test_932,0.76655394,0.024568915,0.14899747,0.05987973
Test_933,0.20077448,0.015099778,0.09978399,0.6843418
Test_934,0.10424491,0.05460933,0.44607982,0.3950658
Test_935,0.010764585,0.03408383,0.7945586,0.16059297
Test_936,0.12649523,0.021042617,0.15337951,0.6990826
Test_937,0.03355846,0.005995216,0.9353885,0.025057837
Test_938,0.3687959,0.005591367,0.090879574,0.5347331
Test_939,0.03662101,0.06896158,0.6866637,0.20775363
Test_940,0.39682397,0.015122742,0.037145164,0.55090815
Test_941,0.5343208,0.04859785,0.24832669,0.16875467
Test_942,0.14115411,0.012988564,0.08963072,0.75622666
Test_943,0.14876379,0.03962746,0.2034185,0.60819024
Test_944,0.069831826,0.0029110848,0.89279824,0.034458846
Test_945,0.116901934,0.04661199,0.49672204,0.33976406
Test_946,0.0969956,0.010148589,0.030233553,0.86262226
Test_947,0.043072775,0.014898582,0.03682781,0.9052008
Test_948,0.02830002,0.01755455,0.057721186,0.89642423
Test_949,0.01397289,0.02706472,0.75181305,0.20714942
Test_950,0.0071114157,0.07422548,0.39180395,0.5268592
Test_951,0.61646384,0.012148794,0.2442331,0.1271543
Test_952,0.13505524,0.06413347,0.3550421,0.4457691
Test_953,0.03393575,0.08912543,0.62727106,0.2496678
Test_954,0.09887879,0.015505477,0.7917928,0.09382288
Test_955,0.026443405,0.010200885,0.9021205,0.06123519
Test_956,0.12749721,0.042172514,0.33004597,0.5002843
Test_957,0.08409118,0.013967255,0.7969573,0.10498424
Test_958,0.49216098,0.019368155,0.2357814,0.25268948
Test_959,0.47930482,0.005675275,0.17204301,0.34297693
