image_id,healthy,multiple_diseases,rust,scab
Test_482,0.14864233,0.041893877,0.7688086,0.040655177
Test_483,0.31009167,0.08623195,0.3425415,0.26113486
Test_484,0.041580554,0.02921878,0.054616667,0.8745841
Test_485,0.3225563,0.024310837,0.53733206,0.11580075
Test_486,0.17129704,0.026043387,0.6943587,0.10830083
Test_487,0.1829601,0.1024204,0.25277644,0.46184307
Test_488,0.4024328,0.02300114,0.51572067,0.058845438
Test_489,0.32992736,0.05863695,0.4739739,0.13746186
Test_490,0.49457836,0.024879944,0.3994539,0.08108774
Test_491,0.22492601,0.032270305,0.624056,0.11874774
Test_492,0.3763936,0.030216252,0.17329766,0.42009255
Test_493,0.2804175,0.03922166,0.6053405,0.075020306
Test_494,0.1676948,0.01349026,0.79263866,0.02617621
Test_495,0.5502299,0.07570631,0.1798979,0.19416584
Test_496,0.08477698,0.04224166,0.8476352,0.025346162
Test_497,0.19403315,0.066480376,0.6262672,0.1132193
Test_498,0.3784087,0.041556317,0.4590617,0.1209733
Test_499,0.17471556,0.027991988,0.48014233,0.3171501
Test_500,0.13724978,0.047802083,0.7630782,0.051869944
Test_501,0.109161526,0.04308191,0.5877759,0.25998068
Test_502,0.38098785,0.21758083,0.20825972,0.19317164
Test_503,0.059245333,0.015900692,0.8327586,0.09209533
Test_504,0.17474498,0.1936649,0.2517824,0.3798077
Test_505,0.15578175,0.06490521,0.29116854,0.48814455
Test_506,0.015003865,0.008768125,0.9731925,0.0030355267
Test_507,0.10335399,0.07244586,0.7823985,0.041801605
Test_508,0.078122616,0.053163152,0.8246033,0.0441109
Test_509,0.14181267,0.12761022,0.17792529,0.5526518
Test_510,0.07995441,0.057653528,0.21592978,0.6464623
Test_511,0.28513616,0.025453899,0.6720682,0.017341781
Test_512,0.3257278,0.033567317,0.5533295,0.08737542
Test_513,0.15920702,0.04709967,0.3539438,0.43974957
Test_514,0.04557868,0.026016956,0.8047675,0.123636946
Test_515,0.066001415,0.048074637,0.8619254,0.023998557
Test_516,0.03314622,0.025104271,0.91851,0.023239393
Test_517,0.37371996,0.13791661,0.28016597,0.20819734
Test_518,0.31267264,0.06285765,0.58794934,0.036520403
Test_519,0.27292156,0.048441283,0.30440274,0.3742344
Test_520,0.31081387,0.081039205,0.394711,0.21343589
Test_521,0.039459832,0.025599483,0.8867378,0.048202913
Test_522,0.1516974,0.10720884,0.67887723,0.062216576
Test_523,0.4476344,0.07149248,0.3668014,0.11407165
Test_524,0.3176207,0.06621591,0.1323877,0.48377565
Test_525,0.19859695,0.035186343,0.6146154,0.1516013
Test_526,0.15784222,0.07559355,0.11008063,0.6564836
Test_527,0.4097021,0.08571562,0.25414437,0.25043795
Test_528,0.364872,0.032100853,0.5076057,0.09542152
Test_529,0.2980847,0.029088615,0.3498282,0.32299843
Test_530,0.16647413,0.060707822,0.5114279,0.2613902
Test_531,0.025038496,0.025445301,0.9413798,0.008136333
Test_532,0.41436937,0.05492271,0.2989401,0.23176786
Test_533,0.38383967,0.08621113,0.25900608,0.2709431
Test_534,0.4712357,0.06501558,0.23623893,0.22750975
Test_535,0.12648153,0.018601436,0.06703109,0.7878859
Test_536,0.14771913,0.014153348,0.7096453,0.12848222
Test_537,0.18341385,0.06988489,0.4876313,0.25906998
Test_538,0.331298,0.097582534,0.25322074,0.3178987
Test_539,0.17776893,0.02666011,0.7064604,0.08911057
Test_540,0.22626041,0.07371998,0.6713721,0.028647495
Test_541,0.20934595,0.058426518,0.57789284,0.15433466
Test_542,0.4851322,0.091725245,0.29996848,0.123174034
Test_543,0.041461002,0.04063388,0.8614511,0.05645407
Test_544,0.15771352,0.12206066,0.56511813,0.15510768
Test_545,0.11875167,0.092137344,0.7272695,0.06184156
Test_546,0.16487086,0.03061989,0.72094953,0.083559796
Test_547,0.19798939,0.07657973,0.18625723,0.5391737
Test_548,0.40950364,0.015550158,0.42511234,0.14983389
Test_549,0.19310333,0.074600466,0.50891125,0.22338496
Test_550,0.22826105,0.032467134,0.67604685,0.06322492
Test_551,0.1782995,0.13363205,0.57347786,0.114590526
Test_552,0.12883335,0.05399252,0.7557027,0.06147145
Test_553,0.26111308,0.053675488,0.6009713,0.084240176
Test_554,0.40117297,0.026967255,0.41543907,0.15642072
Test_555,0.059955258,0.046745352,0.8643999,0.02889948
Test_556,0.25729382,0.03968337,0.41998103,0.28304172
Test_557,0.1275178,0.08942073,0.45519242,0.327869
Test_558,0.37815762,0.06728314,0.50537366,0.049185626
Test_559,0.2601656,0.034041833,0.565101,0.14069153
Test_560,0.41337812,0.08723227,0.4083363,0.09105328
Test_561,0.25838855,0.05280019,0.59228635,0.096524924
Test_562,0.46511254,0.06484618,0.42123276,0.048808604
Test_563,0.06844508,0.0204281,0.75503147,0.1560953
Test_564,0.19743346,0.08237258,0.64893293,0.071261056
Test_565,0.07948963,0.04278115,0.28974742,0.58798176
Test_566,0.15070234,0.036293354,0.7326934,0.080310926
Test_567,0.3838113,0.03083202,0.5398982,0.045458462
Test_568,0.49861073,0.023167942,0.4039136,0.07430772
Test_569,0.47873324,0.10951194,0.31422442,0.09753043
Test_570,0.59639335,0.05666135,0.3049686,0.0419766
Test_571,0.28087968,0.06378234,0.1734664,0.4818716
Test_572,0.43066195,0.21801178,0.20269778,0.14862846
Test_573,0.046113543,0.07416244,0.15739217,0.72233176
Test_574,0.4136423,0.06490116,0.44786,0.07359653
Test_575,0.09245248,0.042970587,0.6103755,0.25420135
Test_576,0.4534571,0.06111576,0.42301208,0.06241498
Test_577,0.10031778,0.030206475,0.7424255,0.12705022
Test_578,0.4762911,0.040405646,0.40120956,0.082093716
Test_579,0.12765487,0.036744557,0.74879193,0.08680867
Test_580,0.31415257,0.022065314,0.5775295,0.08625268
Test_581,0.09176247,0.012167607,0.8814985,0.014571388
Test_582,0.36320958,0.08601534,0.115948826,0.43482628
Test_583,0.3872311,0.06755592,0.4409512,0.10426178
Test_584,0.026690025,0.029563287,0.8994244,0.04432234
Test_585,0.17578572,0.026609838,0.73158014,0.06602434
Test_586,0.07818462,0.1185251,0.72601604,0.07727413
Test_587,0.353493,0.09076263,0.121670894,0.43407348
Test_588,0.12703937,0.031629942,0.046496663,0.794834
Test_589,0.3576969,0.09909917,0.40428674,0.13891715
Test_590,0.693682,0.13822503,0.06511669,0.102976225
Test_591,0.15781549,0.058620006,0.5473133,0.2362513
Test_592,0.2058966,0.064472795,0.66079235,0.06883827
Test_593,0.23312216,0.08667937,0.6582363,0.021962155
Test_594,0.60042,0.045246165,0.20247239,0.15186144
Test_595,0.044171903,0.07433236,0.63095963,0.25053614
Test_596,0.15216655,0.044660494,0.39530438,0.40786856
Test_597,0.28428504,0.09818609,0.29000294,0.3275259
Test_598,0.39084482,0.053691406,0.07265675,0.48280704
Test_599,0.10553968,0.035675183,0.04548305,0.81330204
Test_600,0.58455485,0.040701445,0.1443831,0.23036057
Test_601,0.086019084,0.02097373,0.8823799,0.010627294
Test_602,0.27403024,0.05849628,0.62795293,0.039520517
Test_603,0.010100246,0.006577413,0.9774541,0.005868294
Test_604,0.21026844,0.05162812,0.6454606,0.092642814
Test_605,0.1348552,0.03246606,0.46898684,0.3636919
Test_606,0.19134411,0.033625625,0.6055085,0.1695217
Test_607,0.43486616,0.11133184,0.36084625,0.092955686
Test_608,0.3504465,0.039806027,0.5286718,0.08107566
Test_609,0.27884567,0.17394543,0.44264528,0.10456361
Test_610,0.23568755,0.04468151,0.64634985,0.0732811
Test_611,0.6200832,0.03185758,0.24654382,0.10151528
Test_612,0.1332464,0.08128189,0.5453536,0.24011815
Test_613,0.26066977,0.07872659,0.4944593,0.16614436
Test_614,0.037681084,0.05117865,0.84451747,0.06662281
Test_615,0.4117859,0.040827084,0.47418886,0.073198035
Test_616,0.57055837,0.04877063,0.25170988,0.12896115
Test_617,0.05473643,0.032313876,0.43861496,0.47433475
Test_618,0.12884548,0.02089093,0.8026567,0.04760685
Test_619,0.24535483,0.055474855,0.62720674,0.07196356
Test_620,0.22336082,0.057690203,0.6798848,0.03906421
Test_621,0.11888661,0.018806307,0.1352069,0.72710013
Test_622,0.51230127,0.09019319,0.120438136,0.2770675
Test_623,0.32181898,0.070924796,0.39247617,0.21478008
Test_624,0.06132132,0.081301756,0.78105235,0.07632453
Test_625,0.1843697,0.040727552,0.09900668,0.67589605
Test_626,0.112132385,0.04044364,0.33410072,0.51332325
Test_627,0.39337876,0.08558999,0.22313648,0.29789472
Test_628,0.54639214,0.06290203,0.21976595,0.1709398
Test_629,0.30249143,0.15013772,0.4254825,0.12188837
Test_630,0.06692063,0.10037937,0.12971136,0.7029886
Test_631,0.25918272,0.04601417,0.613293,0.08151015
Test_632,0.28102127,0.077215396,0.50324696,0.13851634
Test_633,0.3672231,0.11492484,0.41287687,0.10497512
Test_634,0.17298202,0.027594103,0.6538138,0.14561006
Test_635,0.27879015,0.049570724,0.593036,0.07860308
Test_636,0.14923723,0.03540432,0.74971396,0.06564446
Test_637,0.14916283,0.079403445,0.6937245,0.07770913
Test_638,0.22755732,0.025373375,0.70189786,0.045171462
Test_639,0.43751788,0.041930135,0.26054603,0.260006
Test_640,0.32803333,0.10491358,0.15175322,0.41529983
Test_641,0.50362885,0.015001308,0.40456098,0.076808825
Test_642,0.45072326,0.10852878,0.27420133,0.16654661
Test_643,0.32373902,0.08218607,0.4082934,0.18578155
Test_644,0.54716045,0.070541255,0.2508163,0.13148198
Test_645,0.23208463,0.15131485,0.45484656,0.16175391
Test_646,0.27124128,0.10695295,0.5678549,0.05395086
Test_647,0.24697548,0.039281983,0.14476986,0.56897265
Test_648,0.24041902,0.036526844,0.6637939,0.059260234
Test_649,0.23957568,0.07665525,0.63370585,0.050063215
Test_650,0.467592,0.033306517,0.4303974,0.068704166
Test_651,0.11576873,0.04956316,0.27219334,0.5624748
Test_652,0.57407546,0.012879603,0.33430994,0.07873488
Test_653,0.54170895,0.067774214,0.2817647,0.108752206
Test_654,0.4146024,0.037494533,0.5052801,0.042622976
Test_655,0.17553109,0.065629974,0.6582026,0.100636326
Test_656,0.24993257,0.052387048,0.16958134,0.5280991
Test_657,0.3242467,0.039563794,0.22552085,0.41066867
Test_658,0.5123017,0.10039141,0.25028867,0.13701834
Test_659,0.087668076,0.031206742,0.8436579,0.03746721
Test_660,0.5381082,0.10211468,0.2870814,0.07269568
Test_661,0.06980901,0.006021563,0.8945608,0.02960853
Test_662,0.090557925,0.05970805,0.7772411,0.0724929
Test_663,0.21185239,0.059100326,0.6565025,0.07254483
Test_664,0.46717852,0.035809606,0.19700874,0.3000031
Test_665,0.48058698,0.11526669,0.28414983,0.11999652
Test_666,0.32268783,0.12289292,0.24332519,0.311094
Test_667,0.16564645,0.09872407,0.38898325,0.34664625
Test_668,0.25727853,0.054286156,0.63565683,0.052778464
Test_669,0.053972114,0.028132193,0.70240486,0.21549074
Test_670,0.12700155,0.097260915,0.6524038,0.1233337
Test_671,0.28758097,0.013660035,0.6186131,0.08014588
Test_672,0.03904955,0.060239527,0.8806429,0.020068001
Test_673,0.29935938,0.06557492,0.15982425,0.47524148
Test_674,0.078358166,0.061961044,0.7945863,0.06509455
Test_675,0.17301382,0.09182704,0.55115086,0.1840083
Test_676,0.3117491,0.10339296,0.23085028,0.35400766
Test_677,0.12868126,0.076607056,0.615842,0.17886963
Test_678,0.055436544,0.044942286,0.84433997,0.055281222
Test_679,0.035668064,0.052934054,0.8669858,0.044412065
Test_680,0.09223559,0.052746605,0.7732604,0.08175742
Test_681,0.21224336,0.034765925,0.16843991,0.58455086
Test_682,0.4984133,0.04391119,0.077775165,0.3799003
Test_683,0.16821451,0.088935114,0.610351,0.13249928
Test_684,0.35293764,0.048384853,0.3423333,0.25634417
Test_685,0.31461847,0.060098626,0.34594926,0.27933374
Test_686,0.31653345,0.06281045,0.2891732,0.33148295
Test_687,0.08410917,0.1291042,0.730168,0.05661867
Test_688,0.25695014,0.14001681,0.5736259,0.029407158
Test_689,0.41430664,0.04804053,0.4712588,0.06639402
Test_690,0.068486966,0.032176625,0.82282865,0.07650786
Test_691,0.17633,0.13550742,0.5641497,0.12401294
Test_692,0.2797805,0.06678918,0.6013513,0.052079007
Test_693,0.29754028,0.05389433,0.46371797,0.18484737
Test_694,0.30694264,0.06176159,0.55982625,0.07146948
Test_695,0.21367526,0.08234985,0.66976106,0.03421383
Test_696,0.15130906,0.06542372,0.6546156,0.12865163
Test_697,0.1534975,0.09928457,0.20051485,0.54670304
Test_698,0.48943594,0.074281536,0.2134002,0.22288238
Test_699,0.1785791,0.020806588,0.76587874,0.034735467
Test_700,0.2290583,0.108282804,0.055589437,0.6070695
Test_701,0.123608045,0.052311778,0.6882017,0.13587837
Test_702,0.15131985,0.017382892,0.8087621,0.022535179
Test_703,0.21044539,0.06521427,0.68480784,0.03953245
Test_704,0.28137454,0.02607857,0.6230673,0.069479585
Test_705,0.2698645,0.034042187,0.6295142,0.066579096
Test_706,0.47442186,0.09473854,0.34108725,0.08975235
Test_707,0.1206258,0.03051182,0.28253752,0.56632483
Test_708,0.3938807,0.09644025,0.42095348,0.08872555
Test_709,0.30813792,0.07137138,0.07461134,0.54587936
Test_710,0.061616767,0.04951854,0.8167956,0.07206907
Test_711,0.021761332,0.0032908702,0.96950275,0.0054450342
Test_712,0.18847515,0.069192335,0.651467,0.09086553
Test_713,0.26564592,0.09166952,0.5723068,0.07037772
Test_714,0.17577957,0.017830195,0.7771774,0.029212788
Test_715,0.59203047,0.017166732,0.2303542,0.1604486
Test_716,0.34996074,0.05852654,0.18955486,0.4019579
Test_717,0.1678002,0.047054984,0.7253023,0.059842646
Test_718,0.2602672,0.1384821,0.47053754,0.13071316
Test_719,0.10245073,0.071674265,0.6014002,0.22447485
Test_720,0.34934643,0.04870051,0.3545379,0.24741511
Test_721,0.6082124,0.051477976,0.23833586,0.10197377
Test_722,0.050331704,0.10691874,0.7959923,0.046757247
Test_723,0.38752827,0.047704786,0.32764408,0.23712285
Test_724,0.04042361,0.072829805,0.8482102,0.0385364
Test_725,0.3675097,0.08039434,0.49975187,0.052344058
Test_726,0.235656,0.036941458,0.39731273,0.33008984
Test_727,0.4602836,0.01978,0.19315761,0.32677877
Test_728,0.23178786,0.0495431,0.6266082,0.092060916
Test_729,0.051841974,0.028356638,0.17434482,0.7454566
Test_730,0.15997785,0.05511329,0.73225427,0.052654583
Test_731,0.2737437,0.03539629,0.66293246,0.027927632
Test_732,0.36558557,0.064421564,0.44773692,0.12225601
Test_733,0.40069756,0.08728752,0.4569733,0.055041578
Test_734,0.26316208,0.05349009,0.4999098,0.18343817
Test_735,0.12993838,0.053346727,0.7263997,0.0903151
Test_736,0.14304654,0.050560895,0.17616086,0.63023174
Test_737,0.2595608,0.024381233,0.6644923,0.051565696
Test_738,0.048868954,0.009014623,0.92941767,0.012698642
Test_739,0.15728728,0.06720714,0.64357805,0.13192755
Test_740,0.42594853,0.091961786,0.4099609,0.07212877
Test_741,0.287083,0.03966911,0.4000695,0.2731784
Test_742,0.1325662,0.021141324,0.65710706,0.18918549
Test_743,0.33893582,0.14588656,0.48270878,0.032468747
Test_744,0.306874,0.04979463,0.5038932,0.13943817
Test_745,0.37117052,0.031883646,0.4654845,0.13146129
Test_746,0.1081751,0.049323227,0.3594352,0.48306644
Test_747,0.051151194,0.041175447,0.1351403,0.7725331
Test_748,0.22014216,0.03062994,0.6522348,0.09699312
Test_749,0.034165747,0.033308018,0.83363175,0.09889449
Test_750,0.41535372,0.055006575,0.21450454,0.31513527
Test_751,0.1385526,0.037657324,0.7771788,0.04661122
Test_752,0.27308765,0.12922691,0.078216456,0.519469
Test_753,0.4257021,0.13543394,0.22714408,0.21171984
Test_754,0.34950033,0.12983133,0.473183,0.047485337
Test_755,0.26907924,0.03684084,0.6563069,0.03777295
Test_756,0.40438697,0.03522765,0.21360815,0.3467772
Test_757,0.3327858,0.05537129,0.47275734,0.13908558
Test_758,0.050412543,0.06279843,0.8454187,0.041370265
Test_759,0.06975571,0.031641908,0.86252797,0.03607449
Test_760,0.14336146,0.0467536,0.74485046,0.06503447
Test_761,0.39206895,0.07641049,0.48186225,0.04965834
Test_762,0.40033305,0.050471194,0.3126002,0.23659565
Test_763,0.24298897,0.16937025,0.29534677,0.29229403
Test_764,0.4212065,0.058058962,0.37033892,0.1503957
Test_765,0.083355054,0.02919106,0.8601846,0.027269352
Test_766,0.3288574,0.040583767,0.19715402,0.4334048
Test_767,0.6691547,0.044163432,0.19786209,0.08881976
Test_768,0.19456159,0.034094874,0.5915333,0.1798103
Test_769,0.40115097,0.059387416,0.4860598,0.053401724
Test_770,0.33439302,0.06182764,0.07286389,0.5309155
Test_771,0.2653584,0.046360277,0.52548546,0.1627959
Test_772,0.32976496,0.03595527,0.59880334,0.03547641
Test_773,0.043744065,0.030843375,0.24959566,0.6758169
Test_774,0.5612714,0.07048697,0.14549378,0.22274779
Test_775,0.14357677,0.026238283,0.7687744,0.061410517
Test_776,0.244665,0.010650447,0.71325177,0.03143281
Test_777,0.05705023,0.038650688,0.8413859,0.0629132
Test_778,0.2700426,0.06761836,0.61340237,0.04893667
Test_779,0.15344413,0.0327811,0.32384875,0.489926
Test_780,0.057298064,0.029122218,0.8868588,0.026720915
Test_781,0.17436,0.10398447,0.3264201,0.39523536
Test_782,0.26051393,0.017814072,0.68331873,0.038353212
Test_783,0.12722029,0.09463292,0.4239474,0.3541994
Test_784,0.36934775,0.07497694,0.4085105,0.14716484
Test_785,0.26523778,0.03773621,0.65162575,0.045400217
Test_786,0.1674926,0.04038543,0.28194046,0.51018155
Test_787,0.4119961,0.05527979,0.4425387,0.09018545
Test_788,0.17523985,0.07948874,0.18661124,0.55866015
Test_789,0.46314707,0.024605867,0.29686746,0.21537954
Test_790,0.2701865,0.10531083,0.20241751,0.42208514
Test_791,0.0075160763,0.014861599,0.9561034,0.021518974
Test_792,0.2595277,0.030987198,0.50273424,0.20675075
Test_793,0.4980243,0.13993175,0.18660657,0.17543742
Test_794,0.44342586,0.04424717,0.34310445,0.16922247
Test_795,0.40608305,0.07044294,0.41017973,0.113294184
Test_796,0.3500906,0.08174624,0.12863852,0.43952468
Test_797,0.1961195,0.05873594,0.6317519,0.1133927
Test_798,0.17810933,0.06497097,0.67470133,0.082218416
Test_799,0.18216023,0.057051133,0.72187924,0.038909387
Test_800,0.15098664,0.060485188,0.12467415,0.663854
Test_801,0.35416874,0.033777867,0.5176637,0.09438966
Test_802,0.17559022,0.045216613,0.4325911,0.3466021
Test_803,0.16057819,0.11602572,0.6327891,0.090606965
Test_804,0.37023956,0.13355072,0.16434497,0.3318647
Test_805,0.41646975,0.041175727,0.48908147,0.053273104
Test_806,0.15526296,0.037441112,0.7409627,0.06633328
Test_807,0.050715074,0.018993238,0.1344647,0.7958269
Test_808,0.09743433,0.03991374,0.84087455,0.021777485
Test_809,0.15789245,0.095591865,0.6501549,0.096360765
Test_810,0.36805272,0.062385127,0.13331288,0.4362493
Test_811,0.7537418,0.025760258,0.16736193,0.05313605
Test_812,0.07682267,0.044543877,0.15600376,0.7226297
Test_813,0.37317494,0.042069715,0.33707955,0.24767591
Test_814,0.21543102,0.062657796,0.61079186,0.111119345
Test_815,0.10984894,0.012653537,0.3278744,0.54962313
Test_816,0.1042443,0.024525523,0.20490977,0.6663204
Test_817,0.5572782,0.02441299,0.34842086,0.06988795
Test_818,0.41820723,0.10845663,0.36226943,0.111066766
Test_819,0.47940612,0.040117785,0.38066554,0.0998105
Test_820,0.04684367,0.044285387,0.76517177,0.14369917
Test_821,0.010828551,0.02597093,0.95034283,0.012857695
Test_822,0.34725037,0.10060999,0.4552408,0.096898936
Test_823,0.23715551,0.070842944,0.57507914,0.11692239
Test_824,0.3252423,0.055409983,0.4688369,0.15051073
Test_825,0.20145972,0.0532078,0.69123805,0.05409445
Test_826,0.33058825,0.04569025,0.5574882,0.06623336
Test_827,0.54310143,0.024946177,0.29121822,0.14073412
Test_828,0.07649038,0.05249443,0.7796405,0.09137471
Test_829,0.34108958,0.14208595,0.2958625,0.22096194
Test_830,0.25259215,0.054296944,0.5962393,0.09687165
Test_831,0.11825443,0.051143616,0.74158996,0.08901199
Test_832,0.09192534,0.040802464,0.16561386,0.70165837
Test_833,0.40241706,0.19126512,0.27601856,0.13029929
Test_834,0.4878352,0.07780862,0.4051542,0.029201988
Test_835,0.05405792,0.04519799,0.86653876,0.0342054
Test_836,0.30460936,0.08187314,0.51178503,0.10173247
Test_837,0.3114463,0.04583645,0.544323,0.098394245
Test_838,0.37914205,0.047231153,0.49417537,0.07945144
Test_839,0.3505884,0.07643812,0.3833315,0.18964201
Test_840,0.12108531,0.028231712,0.8112626,0.039420325
Test_841,0.16519885,0.08576412,0.44894555,0.30009148
Test_842,0.061884966,0.083375506,0.7583749,0.09636457
Test_843,0.40384933,0.10473828,0.37005532,0.12135704
Test_844,0.17226928,0.05357289,0.18820752,0.5859503
Test_845,0.571482,0.10762975,0.17198858,0.1488997
Test_846,0.48906985,0.044143964,0.3260689,0.14071727
Test_847,0.3783687,0.03499985,0.18251732,0.4041141
Test_848,0.17876743,0.04568832,0.6988153,0.07672902
Test_849,0.0207149,0.03398416,0.9284579,0.01684306
Test_850,0.14177783,0.03920992,0.7907199,0.028292278
Test_851,0.5746704,0.053215448,0.33462453,0.03748965
Test_852,0.58828247,0.09909793,0.21225178,0.10036781
Test_853,0.15577993,0.04451829,0.6989651,0.10073669
Test_854,0.02063988,0.018117465,0.8815541,0.079688594
Test_855,0.3488926,0.1007135,0.36571863,0.18467535
Test_856,0.20059499,0.048210237,0.5877319,0.16346289
Test_857,0.39872232,0.045594126,0.39210653,0.16357708
Test_858,0.18358992,0.08179653,0.4643463,0.27026725
Test_859,0.101425804,0.100315854,0.754228,0.04403038
Test_860,0.31217834,0.14758292,0.4332104,0.10702841
Test_861,0.15375258,0.03505934,0.6766221,0.1345659
Test_862,0.2504269,0.05434057,0.40371436,0.29151815
Test_863,0.05396305,0.067293756,0.83218557,0.04655767
Test_864,0.16908896,0.055698086,0.72397804,0.051235016
Test_865,0.26174372,0.06268798,0.37938768,0.2961807
Test_866,0.059126735,0.043167185,0.04876233,0.84894377
Test_867,0.14787258,0.021061622,0.51848906,0.31257668
Test_868,0.22199935,0.03822777,0.50056106,0.23921189
Test_869,0.1319135,0.06894725,0.71987957,0.0792597
Test_870,0.43888947,0.058126844,0.43478867,0.06819496
Test_871,0.096860014,0.021373529,0.77327615,0.10849028
Test_872,0.40386567,0.060814004,0.36434004,0.17098032
Test_873,0.2173306,0.07134594,0.52237,0.18895349
Test_874,0.4467268,0.05520218,0.45564857,0.042422477
Test_875,0.34778783,0.07202398,0.53371084,0.046477325
Test_876,0.5896875,0.027130494,0.17804444,0.2051376
Test_877,0.35169446,0.102304004,0.21034022,0.33566132
Test_878,0.13839905,0.024041029,0.05575697,0.78180295
Test_879,0.47636756,0.07606158,0.39882818,0.048742693
Test_880,0.30574837,0.08651784,0.25196043,0.3557733
Test_881,0.095925085,0.012953654,0.83846873,0.052652616
Test_882,0.4213788,0.06675619,0.43587404,0.075990885
Test_883,0.21530409,0.06811394,0.25761983,0.45896208
Test_884,0.23849538,0.04995222,0.36629653,0.34525588
Test_885,0.20972486,0.039539553,0.66470003,0.08603558
Test_886,0.54994065,0.028657557,0.31450278,0.10689898
Test_887,0.38457477,0.10496732,0.24194893,0.26850897
Test_888,0.4178287,0.1543601,0.2736277,0.15418361
Test_889,0.19538276,0.1125259,0.50701493,0.18507633
Test_890,0.21124762,0.07028168,0.6641535,0.054317217
Test_891,0.030440234,0.0150702335,0.85541445,0.099075064
Test_892,0.3405117,0.055497203,0.46324423,0.14074694
Test_893,0.34211135,0.16542923,0.30839658,0.1840629
Test_894,0.42363024,0.052889466,0.24243483,0.28104553
Test_895,0.041899312,0.05321647,0.8873964,0.017487757
Test_896,0.37672183,0.09581641,0.45364362,0.07381813
Test_897,0.21145561,0.058437187,0.6793413,0.0507659
Test_898,0.09368998,0.02549715,0.46308756,0.41772532
Test_899,0.10499384,0.06971322,0.56960326,0.2556896
Test_900,0.14238095,0.029083658,0.11906397,0.70947146
Test_901,0.19991772,0.044866942,0.60410607,0.15110934
Test_902,0.2474547,0.08182764,0.55570436,0.11501325
Test_903,0.34086162,0.06719643,0.513055,0.07888686
Test_904,0.24145925,0.04037425,0.646469,0.07169754
Test_905,0.2328968,0.042890012,0.69735414,0.026859084
Test_906,0.14509581,0.030346207,0.76192546,0.062632516
Test_907,0.26760727,0.1767264,0.37031975,0.18534659
Test_908,0.6496175,0.079481445,0.2392234,0.031677593
Test_909,0.1076829,0.0835673,0.24753815,0.56121165
Test_910,0.043543123,0.02658472,0.86971897,0.060153134
Test_911,0.41431952,0.0239465,0.2669576,0.29477635
Test_912,0.104998134,0.028803714,0.7869485,0.07924965
Test_913,0.13274245,0.06503082,0.23928116,0.56294554
Test_914,0.18955632,0.04596634,0.1830735,0.5814038
Test_915,0.25886032,0.09588582,0.36941257,0.2758413
Test_916,0.26428115,0.08482422,0.31024048,0.3406541
Test_917,0.21242175,0.01852416,0.17053327,0.5985208
Test_918,0.31165192,0.03001417,0.5166615,0.14167242
Test_919,0.30487415,0.036935654,0.5298995,0.1282907
Test_920,0.39555573,0.087138504,0.39466417,0.122641586
Test_921,0.20283026,0.06451882,0.64103615,0.091614775
Test_922,0.4007792,0.09497386,0.34345296,0.16079406
Test_923,0.37557155,0.0862083,0.4559023,0.08231783
Test_924,0.2650484,0.020073265,0.6534725,0.061405826
Test_925,0.101570345,0.12830512,0.7071664,0.062958084
Test_926,0.118059926,0.02100635,0.83139586,0.029537935
Test_927,0.5122386,0.027384486,0.24525228,0.2151246
Test_928,0.11443575,0.037521753,0.79060376,0.057438694
Test_929,0.19526437,0.07393247,0.12993062,0.6008726
Test_930,0.22624478,0.044956412,0.68079555,0.048003264
Test_931,0.25082064,0.037401427,0.658405,0.05337297
Test_932,0.23324062,0.09492395,0.40937078,0.2624646
Test_933,0.44187725,0.041468583,0.344104,0.17255017
Test_934,0.3184033,0.11117484,0.38422814,0.1861937
Test_935,0.23090428,0.058310892,0.23187263,0.4789122
Test_936,0.16221379,0.056668706,0.75844747,0.022670034
Test_937,0.34468943,0.08555354,0.47809297,0.091663994
Test_938,0.09105641,0.05038733,0.5476927,0.31086352
Test_939,0.11765967,0.04907276,0.6871191,0.14614843
Test_940,0.49806482,0.06565558,0.40756407,0.028715493
Test_941,0.35480988,0.049267065,0.5234361,0.072487
Test_942,0.23143242,0.048688076,0.51554394,0.20433554
Test_943,0.18794027,0.049376737,0.7075377,0.05514528
Test_944,0.24494305,0.051037356,0.5636908,0.14032872
Test_945,0.22780725,0.054938965,0.6892226,0.02803117
Test_946,0.6110716,0.026758322,0.29756176,0.06460831
Test_947,0.100565836,0.04753455,0.26012734,0.5917723
Test_948,0.23673025,0.025025079,0.7003282,0.037916508
Test_949,0.117501386,0.023114117,0.1433456,0.71603894
Test_950,0.36299494,0.04895463,0.14633524,0.4417152
Test_951,0.10862022,0.008246968,0.8701439,0.012989015
Test_952,0.3453128,0.052888494,0.50982285,0.09197583
Test_953,0.40549567,0.06961333,0.46771386,0.057177145
Test_954,0.17648253,0.033191495,0.744149,0.04617689
Test_955,0.28826782,0.05286358,0.4134249,0.24544369
Test_956,0.60277796,0.03658309,0.2910224,0.069616586
Test_957,0.41491944,0.11125633,0.4200759,0.05374842
Test_958,0.54126126,0.021200547,0.23682632,0.2007118
Test_959,0.12007073,0.03232332,0.16978253,0.67782336
Test_960,0.039123777,0.065034375,0.8718783,0.023963623
Test_961,0.35346717,0.03779467,0.4475339,0.16120428
Test_962,0.11180671,0.07585346,0.6657399,0.14660001
Test_963,0.23661545,0.044111058,0.6174004,0.10187309
Test_964,0.32981485,0.09180579,0.24671715,0.33166224
